ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__gordonii_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__sciuri_0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria_0;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila_0,Date,AgeMonths,Cage,MiceName,diff,DateEnd
38-1_5-20,0.9066976124548428,-0.0604852962631542,-0.103353599656347,1.152906621937897,1.0469069636059265,-0.2988437512583455,1.001888220822447,0.5289840149657512,-0.7460380624778548,-0.1218389946606208,0.5058963649844148,0.8507412581225541,-0.0657908728600251,1.0277509206363784,-0.4144878249860073,0.308062632849397,-0.0491397380932583,0.256624897507741,0.0762572832947656,-0.8073070200953146,-0.4345216679301749,0.7115087805198074,-0.4355490994081665,0.2838464769161202,-0.4561416611699173,-0.1549798586695677,0.5292442786852978,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,2.089353686621261,0.7418598258709104,2020-05-01,2,Agf38,38-1,480,2021-09-01
38-1_7-20,0.4645384614567815,-0.0604852962631542,-0.103353599656347,1.1701427920095258,-0.4444547302283463,0.1182795737860314,1.112569383149037,0.626009057634632,1.0392917725329125,0.1710849949340358,0.6897987086030708,1.163835765187916,-0.0657908728600251,0.6713852216384507,2.199353996890062,0.9806830081861956,-0.0491397380932583,0.9740347014850324,0.7975373472760183,1.3885926323139193,1.1217808328371124,0.7679901364722556,1.6097738793784908,1.198250747214295,1.4246719311108742,1.223170180872487,1.105119687111387,0.8026820003242565,-0.0709304056306248,1.7104432384070862,-0.1689516159242675,1.1838979435557706,-0.1120897793759883,2.1479094490891897,-0.5938437709609019,2020-07-01,4,Agf38,38-1,420,2021-09-01
38-2_5-20,1.151835794999645,-0.0604852962631542,1.2188656950775725,1.3590001754413463,1.4068036184907289,-1.790205445092618,1.3140108912403776,0.7291312137429735,0.9615321136200816,0.3343133591069538,0.8193187559356854,1.2571614842726635,-0.0657908728600251,1.0142204031868434,-0.4144878249860073,0.4102623494528729,-0.0491397380932583,0.8330911426781155,0.3400085132703938,0.6240567440636727,1.2730485081677614,0.9405361147632872,-0.4355490994081665,0.4232488542278587,-0.4561416611699173,0.5154346852133982,0.4699302774693158,0.9654092978219564,-0.0709304056306248,-0.1408151103119889,0.2163992654397495,0.2755859159090051,-0.1120897793759883,2.614383523406578,0.720079292854632,2020-05-01,2,Agf38,38-2,480,2021-09-01
38-2_7-20,0.3241311822433612,-0.0604852962631542,-0.103353599656347,0.7160577048329747,-0.4444547302283463,-0.2988437512583455,0.5523640447506666,0.2308206599533731,-0.7460380624778548,0.2732573149919737,0.0610666758462032,0.0408755945617039,-0.0657908728600251,-0.5560477537172677,1.6682975453304427,-0.3434344297874273,-0.0491397380932583,-1.1853319401486706,-0.5246819474579009,0.0377910199189422,0.7695983147257499,-0.8447937202474799,-0.4355490994081665,-0.3676392175587175,-0.4561416611699173,-0.082429191520956,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.1216129460615486,-1.2157757779252676,-0.1120897793759883,1.6845901735964124,-2.772820718254072,2020-07-01,4,Agf38,38-2,420,2021-09-01
39-0_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.4899142899904186,-0.4444547302283463,-0.1774215883728828,-0.3218022625876648,-0.0125032028149074,0.5761812322560645,-0.2905916499639527,-0.4227749370611673,-1.000517090596521,-0.0657908728600251,-0.4440739942733353,-0.4144878249860073,0.0934529936536268,-0.0491397380932583,0.4613984460987528,0.2522238346735231,0.6840546737389581,0.9804516800406432,-0.8447937202474799,0.8866701953257528,0.4593606003627431,1.8015369136992676,0.3599299569394944,0.5647165968475167,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.788545595857375,-0.1120897793759883,0.5668091425747326,-2.772820718254072,2020-05-01,2,Agf39,39-0,480,2021-09-01
39-0_7-20,0.0581182353066722,-0.0604852962631542,-0.103353599656347,1.0899464434773862,-0.4444547302283463,0.2925799252238318,1.0792624760864935,0.5179148776740619,1.5349953047698728,0.6412522143814554,0.5566829135869547,-1.000517090596521,-0.0657908728600251,0.4735747128895331,1.8887082324344813,0.344671867790783,-0.0491397380932583,0.740667326307485,0.7275119173310238,0.992033529358267,-0.4345216679301749,1.255576824870083,1.4157092493109087,0.697753744003274,-0.4561416611699173,0.6248133387810526,0.6959955114868357,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.7898624565895409,0.6354825707938077,-0.1120897793759883,1.6515228772223185,-0.8643356993754217,2020-07-01,4,Agf39,39-0,420,2021-09-01
39-1_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,-1.623865063689414,-2.348962936663437,-0.7460380624778548,-1.5210405713422268,-2.655771047453321,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-1.1995132212932298,-0.0491397380932583,-1.1853319401486706,-1.281004760345872,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-2.772820718254072,2020-05-01,2,Agf39,39-1,480,2021-09-01
39-1_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,0.2934653624171397,-0.4513358453729956,-0.7460380624778548,-0.1240491494657376,-0.3113787737682103,0.3217022041373981,-0.0657908728600251,0.0395781276052847,-0.4144878249860073,0.046092552852481,-0.0491397380932583,0.8974534301677796,0.5043250746648953,0.7608947039716804,0.8876976268037444,0.8902726294368154,-0.4355490994081665,0.5286113449029206,-0.4561416611699173,0.4216755528842998,0.4253481448165753,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-0.1689516159242675,0.8295472008613898,-0.1120897793759883,0.1932284797621396,-0.5659948422222216,2020-07-01,4,Agf39,39-1,420,2021-09-01
40-1_5-20,0.0581182353066722,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.6264350622456628,1.1114296016832572,0.5397780240194556,0.9615321136200816,0.584128856657105,0.8495146266908111,0.7848127444142459,-0.0657908728600251,0.7280510775647445,-0.4144878249860073,0.0731601576013623,-0.0491397380932583,-1.1853319401486706,-0.2974934443208397,0.4231419012829593,-0.4345216679301749,0.6693111007253525,-0.4355490994081665,-0.0330418742484678,-0.4561416611699173,0.0588999612755132,0.401214465099856,-0.2387106848339685,-0.0709304056306248,1.3505465835222838,0.715654965373663,0.1064435168086517,-0.1120897793759883,-0.8481642053960854,1.4629853863480322,2020-05-01,2,Agf40,40-1,480,2021-09-01
40-1_7-20,0.2521828653742544,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-0.0048756100818512,0.9894732866696808,0.1734812968428829,0.5761812322560645,-0.0228553731551426,0.4859921828224667,0.4144562573742968,-0.0657908728600251,0.6400145862690335,-0.4144878249860073,0.2831716382616912,-0.0491397380932583,-0.0289847392887463,0.1484625183457045,0.6550909778036414,-0.4345216679301749,0.3593262624084449,-0.4355490994081665,0.0772973537895436,-0.4561416611699173,0.0880581900167267,0.4482110277760796,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.1216129460615486,0.3970080787944678,-0.1120897793759883,-0.8481642053960854,0.5853045670225774,2020-07-01,4,Agf40,40-1,420,2021-09-01
40-2_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-0.0093414099434947,1.0469069636059265,0.2141159286900243,0.7101097037558528,0.3744927353717486,0.5761812322560645,0.3462661758517722,0.5431608224788878,0.2036028920594036,-0.0657908728600251,0.3953469128492309,-0.4144878249860073,0.3964610809924146,-0.0491397380932583,0.200869665252123,0.1760752794904886,0.3687842389603666,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.2073422256862682,-0.4561416611699173,0.0466655048585016,0.1793657154834997,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.8908461319166816,0.6927092409533822,-0.1120897793759883,-0.8481642053960854,1.2211002405472156,2020-05-01,2,Agf40,40-2,480,2021-09-01
40-2_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.2925799252238318,0.071366371087203,-0.380479988109502,-0.7460380624778548,0.1731656431977282,0.0814215952514161,-1.000517090596521,-0.0657908728600251,-0.2182949510285465,-0.4144878249860073,-0.5426740101841683,-0.0491397380932583,-1.1853319401486706,-0.8393558237884282,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-0.7570398499975302,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.6580482019971932,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.2924227829323922,2020-07-01,4,Agf40,40-2,420,2021-09-01
41-0_5-20,0.4398559969797508,-0.0604852962631542,-0.103353599656347,0.3284113927452262,-0.4444547302283463,0.2925799252238318,0.7512321833090501,0.5137645916545375,0.5761812322560645,0.1116927262422564,0.7773584701271645,-1.000517090596521,-0.0657908728600251,0.2627213475746399,-0.4144878249860073,1.0331233440151353,-0.0491397380932583,1.030393724408897,0.5481097361771219,0.8647908378404028,1.0568400259040978,0.7679901364722556,-0.4355490994081665,0.7204968711418338,1.3634022743719514,0.587173738442557,0.8256293693035154,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.2941589243525802,1.2008647294130137,-0.1120897793759883,-0.8481642053960854,0.0132204919884828,2020-05-01,2,Agf41,41-0,480,2021-09-01
41-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-0.1041277293216956,-0.4444547302283463,-1.790205445092618,-0.1161376624816972,0.2855143334972945,-0.7460380624778548,-0.3681965077766225,0.9090133370506656,0.4144562573742968,-0.0657908728600251,0.5398391858332098,-0.4144878249860073,0.9111400055665568,-0.0491397380932583,0.64504284304488,0.5726457424901357,0.590632988576723,-0.4345216679301749,0.5971631174089316,1.177234757311569,0.5883232722748812,-0.4561416611699173,0.5439901456664511,0.7762245131256542,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.1216129460615486,0.9014955177304966,-0.1120897793759883,-0.8481642053960854,-0.9215623695349962,2020-07-01,4,Agf41,41-0,420,2021-09-01
42-1_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.0684182489693359,-0.4444547302283463,0.5734065347995262,0.0298067779784596,-0.2958844931800173,0.745323631356418,0.1122442113727471,0.2817468445640254,0.7070530855014152,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.6005369907223318,-0.0491397380932583,0.0618226747324561,-0.0535717849901533,-0.8073070200953146,0.8876976268037444,0.4415130185957949,-0.4355490994081665,0.0631497027282515,-0.4561416611699173,-0.1171912977801679,-0.0289102269435828,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.7665076642109978,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.9564250889712352,2020-05-01,2,Agf42,42-1,480,2021-09-01
42-1_7-20,0.5311423418852896,-0.0604852962631542,-0.103353599656347,0.828395530424393,-0.4444547302283463,0.7551016713732058,1.0608520929409595,0.2944897398227504,-0.7460380624778548,0.2087130923145332,0.3224094694840926,1.0038042831861216,-0.0657908728600251,0.5398391858332098,-0.4144878249860073,0.35163744584762,-0.0491397380932583,0.6659264085704047,0.8003707905799395,1.2682399412972165,1.5697997058524678,0.2578686216496679,-0.4355490994081665,0.8889239110260831,-0.4561416611699173,0.6046879860200627,0.547342500778094,0.9654092978219564,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.9334433347301124,-0.1120897793759883,-0.8481642053960854,0.8871905030352594,2020-07-01,4,Agf42,42-1,420,2021-09-01
43-0_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.3270658505631459,-0.48971832529429,-0.2661775663469869,-0.7460380624778548,0.4128146847402294,0.3996072839216789,0.2036028920594036,-0.0657908728600251,0.4853449314409573,-0.4144878249860073,-0.414586568562916,-0.0491397380932583,-1.1853319401486706,-0.6853788790233193,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.5030433878451825,-0.4561416611699173,-0.456009854333549,-0.4438835749144008,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.4173141082204629,0.3970080787944678,-0.1120897793759883,-0.8481642053960854,1.6294578636414896,2020-05-01,2,Agf43,43-0,480,2021-09-01
43-0_7-20,0.4878932538353245,-0.0604852962631542,-0.103353599656347,0.6073708692562615,-0.4444547302283463,0.1182795737860314,-0.6765714142054169,0.2443231303570203,-0.7460380624778548,0.4507411533784151,0.1338096647111042,0.8507412581225541,-0.0657908728600251,0.8230977341296785,1.0768738688482653,-0.0412645529391384,-0.0491397380932583,0.256624897507741,0.079981958628555,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.3304974095541509,-0.4561416611699173,0.0991945561346862,0.3485081145838531,-0.2387106848339685,1.4204312882036478,-0.1408151103119889,1.0015894783686508,0.1064435168086517,-0.1120897793759883,-0.8481642053960854,1.1165370186348602,2020-07-01,4,Agf43,43-0,420,2021-09-01
43-1_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.4674731297765663,-0.8288130627675689,-0.56363310165267,-0.7460380624778548,0.0365759833228918,0.0263740289205105,-1.000517090596521,-0.0657908728600251,0.242887102589668,-0.4144878249860073,-0.6326423291621333,-0.0491397380932583,-1.1853319401486706,-1.1373165877247329,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-0.9533344951414984,-0.1886110698110947,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.6261003849975775,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.0017692320107232,2020-05-01,2,Agf43,43-1,480,2021-09-01
43-1_7-20,0.8413371567483287,-0.0604852962631542,-0.103353599656347,1.3662325571016214,-0.4444547302283463,0.5734065347995262,0.725643729816225,0.6023745821324806,-0.7460380624778548,0.0925129700838924,0.6717922127339568,1.291738980759955,-0.0657908728600251,0.7346414086084948,1.63083515380065,0.4698738397734839,-0.0491397380932583,0.256624897507741,0.6695318990625847,1.0187677826055117,-0.4345216679301749,1.0980407735226154,-0.4355490994081665,0.6331356166912434,1.4783567900736505,0.5799653657923824,0.8865301984347901,0.9654092978219564,-0.0709304056306248,1.9045078684746684,0.0001907831760858,0.1064435168086517,-0.1120897793759883,-0.8481642053960854,1.1924280327130494,2020-07-01,4,Agf43,43-1,420,2021-09-01
44-0_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.6427638457817876,1.023843831004783,0.2319620390121823,0.745323631356418,0.4403373716007417,0.7526385310151087,-1.000517090596521,-0.0657908728600251,-0.1143988171598241,-0.4144878249860073,0.2560498371291677,-0.0491397380932583,0.200869665252123,0.0288757930667279,0.5149122746386047,-0.4345216679301749,0.1252430563750769,1.055812594426106,-0.0705042657782605,0.9588316868009008,0.3688847995924209,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.028657083117532,0.8295472008613898,-0.1120897793759883,-0.8481642053960854,1.1722044829883915,2020-05-01,2,Agf44,44-0,480,2021-09-01
44-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-0.1774215883728828,0.1206141919996621,-0.6587668566349234,-0.7460380624778548,-0.4425178462424606,-0.363514976096845,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,1.436770523733068,-1.07559997390262,-0.0491397380932583,-1.1853319401486706,-1.0295335441227145,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.7008538965941,-0.4561416611699173,-0.7984325351557551,-0.1886110698110947,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.2163992654397495,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.9707674319058326,2020-07-01,4,Agf44,44-0,420,2021-09-01
44-1_5-20,0.1153449054662467,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.5541868285924926,1.336786886911872,0.1642546634045019,0.745323631356418,0.5460641148478071,0.683879110160363,-1.000517090596521,-0.0657908728600251,-0.0306218194230502,-0.4144878249860073,0.0258448329052434,-0.0491397380932583,0.4613984460987528,-0.3642928406081399,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.3676392175587175,-0.4561416611699173,-0.0502445081495547,-0.2977555392361628,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,0.715654965373663,0.1064435168086517,1.210129515357931,-0.8481642053960854,1.4053213515836724,2020-05-01,2,Agf44,44-1,480,2021-09-01
44-1_7-20,0.2521828653742544,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.1182795737860314,0.9504969690823994,0.1786669642079017,0.745323631356418,0.3822467773808586,0.2284577221792827,0.5557854101707661,-0.0657908728600251,0.2002750591707032,1.7347312876693726,-0.4495728268177636,-0.0491397380932583,0.256624897507741,-0.2717372131442837,-0.8073070200953146,-0.4345216679301749,0.5971631174089316,-0.4355490994081665,-0.4082570684669816,-0.4561416611699173,0.1792910701330926,0.3195444186485364,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.8532213630269241,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.457142543725358,2020-07-01,4,Agf44,44-1,420,2021-09-01
45-2_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.789593446363441,-0.4444547302283463,0.0610529036264569,0.6533620173019425,-0.348962936663437,0.745323631356418,0.0903930460605528,-0.4356629594132659,-1.000517090596521,-0.0657908728600251,-0.2182949510285465,-0.4144878249860073,-0.5903418163972685,-0.0491397380932583,-1.1853319401486706,-0.7308963615746237,0.2340856650629104,1.0568400259040978,-0.8447937202474799,-0.4355490994081665,-0.5595247437976307,-0.4561416611699173,-0.3360345372567991,0.1793657154834997,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858,-1.2157757779252676,-0.1120897793759883,1.7212097042189605,0.6836971395511913,2020-05-01,2,Agf45,45-2,480,2021-09-01
45-2_7-20,0.764367088493255,-0.0604852962631542,-0.103353599656347,1.152906621937897,-0.4444547302283463,-0.0826352689946818,0.7811314624851593,0.2885267928490735,-0.7460380624778548,0.4894135818132841,0.3860162715184307,0.8190268449453475,-0.0657908728600251,0.0395781276052847,1.764489122307162,0.1936479343886002,-0.0491397380932583,0.8189894336339721,0.3317790963738636,0.4714465808575143,-0.4345216679301749,0.4774255744864394,-0.4355490994081665,0.5236592447036681,-0.4561416611699173,0.3918991630145362,0.7547735120400217,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,0.5916144596582633,0.1064435168086517,-0.1120897793759883,2.520308633044276,-0.3241143983489916,2020-07-01,4,Agf45,45-2,420,2021-09-01
46-0_5-20,0.1153449054662467,-0.0604852962631542,-0.103353599656347,0.9652334903324006,-0.4444547302283463,0.4674731297765663,0.7302433754579871,0.087199710377319,1.0392917725329125,0.5255609985992624,0.1837069999208771,0.2036028920594036,-0.0657908728600251,0.242887102589668,-0.4144878249860073,-0.4758562253018387,-0.0491397380932583,0.0618226747324561,-0.5100084408499648,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.3676392175587175,-0.4561416611699173,0.007747438828132,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.2877035613445529,-1.2157757779252676,1.3792719144582843,-0.8481642053960854,1.4709859714903335,2020-05-01,2,Agf46,46-0,480,2021-09-01
46-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.7317947338636487,0.8777645645055729,0.0610529036264569,-0.0370635042121771,0.161582073543175,-0.7460380624778548,-0.5883823537075743,0.778158718155143,0.5557854101707661,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,1.1048024934612597,-0.0491397380932583,0.704902726157686,0.4664222808656518,0.3687842389603666,0.8876976268037444,0.6693111007253525,-0.4355490994081665,0.5478736808247302,1.1566421955498185,0.6046879860200627,-0.1014608940921945,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,1.0874202794952212,-0.1120897793759883,-0.8481642053960854,0.2487819977741707,2020-07-01,4,Agf46,46-0,420,2021-09-01
47-0_5-20,-0.751747428254178,-0.0604852962631542,1.311619748314471,1.4792645989985425,0.8777645645055729,0.3590136675627616,0.7577227068509953,0.3929761410657619,1.4329388848153148,0.4562672421657914,0.3595887079558932,0.2036028920594036,-0.0657908728600251,0.5398391858332098,-0.4144878249860073,0.1671739857017127,-0.0491397380932583,0.3503840298368392,0.1051968450549217,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.0330418742484678,-0.4561416611699173,0.0404165555815002,0.3756603606274679,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.7418251997339671,0.4917943981726688,1.210129515357931,-0.8481642053960854,0.932272892293802,2020-05-01,2,Agf47,47-0,480,2021-09-01
47-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.0684182489693359,-0.4444547302283463,-0.4679861503586989,-0.4007772419575091,-0.4144644854198693,-0.7460380624778548,-0.9560518913898468,0.0126148692366789,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.3491791495538316,-0.0491397380932583,-1.1853319401486706,-0.2887372105765625,-0.8073070200953146,-0.4345216679301749,0.510593937739094,-0.4355490994081665,-0.7936079498309987,0.866077633564002,-0.351274503813536,-0.1014608940921945,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-0.2034468086390255,2020-07-01,4,Agf47,47-0,420,2021-09-01
